"","V1","V2"
"1",-0.966967111625739,0.740925522519492
"2",-0.248256235991013,0.508915419612961
"3",-0.195006723610466,0.598327281324947
"4",-0.280391252055115,0.602912825941056
"5",-0.244542983371355,0.570409729400608
"6",-0.266694985517413,0.657324553347721
"7",-0.301752085169092,0.719473620358085
"8",-0.26317895088191,0.737602462280841
"9",-0.279466651668678,0.64404078298275
"10",-0.314283498471802,0.698772373963221
"11",-0.31754207947502,0.686463717741768
"12",-0.334100294092773,0.669580579322899
"13",-0.308291598326526,0.659880029601756
"14",-0.226036820686945,0.691808200652122
"15",-0.274308220750284,0.722385018316595
"16",-0.322095817447976,0.661182811528347
"17",-0.379113022580172,0.654335063236028
"18",-0.452136619642323,0.538589220481981
"19",-0.469751118900247,0.471632096049203
"20",-0.522905946006126,0.662265411138461
"21",-0.55603455421141,0.741954357246342
"22",-0.553961073740896,0.767441621840358
"23",-0.528185940927393,0.824799880901841
"24",-0.496931709941573,0.788638820759003
"25",-0.499366300885619,0.786841002439966
"26",-0.585890803206913,0.741830403992977
"27",-0.600708299059744,0.670281590953746
"28",-0.573142588278007,0.660783334105817
"29",-0.583584898244627,0.595623350328111
"30",-0.640323628018138,0.653779751181362
"31",-0.576345087219321,0.638409579761329
"32",-0.585720633912005,0.623238787262752
"33",-0.514928140185338,0.608622434035953
"34",-0.459964932863085,0.631169903828991
"35",-0.485283151877416,0.556677276481077
"36",-0.479736705946687,0.490026821976696
"37",-0.495327474036731,0.432689140209915
"38",-0.43613258000275,0.438321509135391
"39",-0.381440518118727,0.547697505529699
"40",-0.342473388149255,0.537107240207346
"41",-0.367189780891436,0.52939094483309
"42",-0.39444317734112,0.538516596146897
"43",-0.49023998734032,0.544590089221623
"44",-0.493382516513946,0.591820895197126
"45",-0.502309281017984,0.608466329271795
"46",-0.589480244211053,0.65236493086163
"47",-0.595936480853634,0.699931265209894
"48",-0.690651801051108,0.670887607041434
"49",-0.759055889731514,0.603757077306801
"50",-0.677581482947656,0.621078218553416
"51",-0.690441570925119,0.674333560330641
"52",-0.744536901419909,0.582648486508373
"53",-0.714922699023952,0.610235616994595
"54",-0.734120951172947,0.662338957223859
"55",-0.743751717074683,0.6779278213814
"56",-0.764826162725322,0.631478534331148
"57",-0.740847601995041,0.500933820480299
"58",-0.741775806199114,0.473779671320109
"59",-0.709654371402827,0.535917722623754
"60",-0.651370203358835,0.524853189382243
"61",-0.713961310668757,0.468412649482164
"62",-0.753339949156743,0.440483713001236
"63",-0.805032416172482,0.407079805925275
"64",-0.793745459918869,0.400674595666672
"65",-0.843245758653407,0.405025273114696
"66",-0.88609535892233,0.388683817359748
"67",-0.871421118130733,0.402281762980633
"68",-0.971768206903797,0.427702355927908
"69",-0.930537188426321,0.520261964843314
"70",-0.925351901229566,0.565134431025847
"71",-0.924433365455464,0.578767762195979
"72",-1.00090444567365,0.562251818834463
"73",-0.964496844849892,0.523626223551824
"74",-1.0072684100463,0.466849793382563
"75",-0.941401688597664,0.459728293641606
"76",-0.941577481428803,0.455819255735793
"77",-0.956032228142069,0.382982053540212
"78",-0.910704394846047,0.298543000374149
"79",-1.01684381622135,0.25342223887549
"80",-1.13371103698955,0.301891660339256
"81",-1.18986983570426,0.28956099246543
"82",-1.07104205821542,0.255855163085816
"83",-1.09360416051173,0.291670567286543
"84",-1.01235954954164,0.313531790584656
"85",-1.02900764579961,0.332598823361094
"86",-1.02185165816508,0.301782527460948
"87",-1.02514944040754,0.315911686329311
"88",-1.08612156774271,0.368730206889383
"89",-1.0405075361962,0.3249322195943
"90",-1.00742492843415,0.317724869270247
"91",-1.05417822134069,0.402187205581254
"92",-1.02397087565231,0.423268891812885
"93",-1.06250788212984,0.41337536116294
"94",-1.0630456783528,0.378778809537989
"95",-0.948634011521722,0.316350070308861
"96",-0.877074129927537,0.348976237301402
"97",-0.838283162593754,0.298089243117656
"98",-0.878631998212439,0.220972481107462
"99",-0.849203411217491,0.223159823799137
"100",-0.843856443043565,0.185725580198859
"101",-0.803614788622636,0.245518807400019
"102",-0.804958851501605,0.291157616710042
"103",-0.785238931326605,0.320722274839236
"104",-0.848354205050323,0.319680503634969
"105",-0.845760412791642,0.34041882099592
"106",-0.940008290341418,0.376583883842129
