"","x"
"252",1.09699705311773
"253",0.821062416149975
"254",0.971652363687457
"255",1.0494058649387
"256",0.957808263797122
"257",1.2529800161991
"258",1.31558684383772
"259",1.02723274567884
"260",1.0985160785168
"261",1.12282420262078
"262",1.21489091997546
"263",0.980621604494281
"264",0.938977132951145
"265",0.765076334978435
"266",1.27299657384366
"267",1.17831176887875
"268",0.955654074020928
"269",1.06660398536758
"270",0.723747069810795
"271",0.687431644042837
"272",1.10524019489875
"273",1.60865071974251
"274",1.47351955615336
"275",1.54741030321813
"276",1.01723023975129
"277",0.880651267033242
"278",1.09604563928639
"279",0.824123880040196
"280",0.774591773303802
"281",1.0018155226146
"282",0.643355440939597
"283",0.713305336166543
"284",0.653746702887771
"285",0.87083591868953
"286",0.744761383457583
"287",0.680833087518873
"288",0.814991845631551
"289",1.51991132885733
"290",1.09771203534927
"291",1.15416429730956
"292",1.32899929052133
"293",1.02350692143543
"294",0.991720178366943
"295",0.779312004416588
"296",1.18032688587274
"297",0.992354532768068
"298",1.11671212163509
"299",1.12331560103486
"300",0.957121647221965
"301",1.19126749896703
"302",0.891513811888675
"303",1.00853448560159
"304",0.810449257261309
"305",1.14848154673318
"306",1.1701993959737
"307",1.04902199990246
"308",1.05492412626333
"309",1.23056532765213
"310",1.05620391099617
"311",1.36557512613581
"312",1.21280771483974
"313",1.13936746856761
"314",1.12419462695613
"315",1.39696662664156
"316",1.32086128101965
"317",1.15857727523879
"318",1.49869601162605
"319",1.22200377048313
"320",1.61367751022583
"321",1.13096604526916
"322",1.04795865263776
"323",1.0614198264866
"324",1.03324038752491
"325",0.965079445254607
"326",1.1461337438322
"327",1.2526927443506
"328",1.062812447081
"329",1.02417963661962
"330",0.910515048208135
"331",1.14677317466168
"332",1.10977490474062
"333",0.975730767914365
"334",1.14276251320609
"335",1.14844895199571
"336",1.0972943523071
"337",1.51500909713275
"338",1.1495898063666
"339",1.79623614909607
"340",1.51946521956265
"341",1.47891412871142
"342",1.01582384578754
"343",1.04147211809541
"344",1.30365177227212
"345",1.29765584937201
"346",1.0165328518656
"347",0.906732592899586
"348",1.0549194302334
"349",1.36750287183529
"350",1.16929921348425
"351",1.34505556869277
"352",1.24678312606326
"353",1.41230432339617
"354",1.03566000192183
"355",1.16312899133823
"356",0.762476083052284
"357",0.766966300880249
"358",1.00462846204345
"359",1.42740624803498
"360",1.20842153411619
"361",1.6565512736966
